ParkID,PSA,Park,FQ,Score
55,PSA2,Franklin Square,FY07Q1,0.72
52,PSA2,Potrero Hill Recreation Center,FY07Q1,0.811
194,PSA5,29th Street-Diamond Open Space,FY07Q1,1
37,PSA6,Precita Park,FY07Q1,0.932
57,PSA2,Eugene Friend Recreation Center,FY07Q1,0.906
193,PSA2,Esprit Park,FY07Q1,1
160,PSA4,Brotherhood-Chester Mini Park,FY07Q1,0.8
167,PSA4,Midtown Terrace Playground,FY07Q1,0.871
19,PSA4,Minnie & Lovie Ward Recreation Center,FY07Q1,0.364
67,PSA5,Sunnyside Playground,FY07Q1,0.821
4,PSA5,Walter Haas Playground,FY07Q1,0.951
78,PSA5,Mt. Olympus,FY07Q1,0.526
94,GGP,Golden Gate Park,FY07Q1,0.896
109,PSA1,Presidio Heights Playground,FY07Q1,0.87
170,PSA1,Woh Hei Yuen Park,FY07Q1,0.958
136,PSA1,St. Mary's Square,FY07Q1,0.88
59481,PSA2,Patricia's Green in Hayes Valley,FY07Q1,0.978
120,PSA2,Golden Gate-Steiner Mini Park,FY07Q1,0.708
28,PSA3,John McLaren Park,FY07Q1,0.859
189,PSA3,Ridgetop Plaza,FY07Q1,0.875
181,PSA5,Diamond-Farnum Open Space,FY07Q1,1
66,PSA5,Balboa Park,FY07Q1,0.979
113,PSA6,Duboce Park,FY07Q1,0.814
49,PSA6,Potrero del Sol Park,FY07Q1,0.733
53,PSA2,McKinley Square,FY07Q1,0.75
14,PSA3,Lessing-Sears Mini Park,FY07Q1,0.922
15,PSA3,Cayuga Playground,FY07Q1,0.966
29,PSA3,Excelsior Playground,FY07Q1,0.978
85,PSA4,South Sunset Playground,FY07Q1,0.871
91,PSA4,West Sunset Playground,FY07Q1,0.883
180,PSA5,Sunnyside Conservatory,FY07Q1,0.588
81,PSA5,Buena Vista Park,FY07Q1,0.8
21,PSA5,Geneva Avenue Strip,FY07Q1,0.25
24,PSA6,Garfield Square,FY07Q1,0.927
62,PSA6,Alioto Mini Park,FY07Q1,0.956
28,PSA3,John McLaren Park,FY07Q1,0.872
50,PSA6,James Rolph Jr. Playground,FY07Q1,0.683
199,PSA6,Coso-Precita Mini Park,FY07Q1,1
94,GGP,Golden Gate Park,FY07Q1,0.831
191,PSA6,Kid Power Park,FY07Q1,0.978
184,PSA1,Fay Park,FY07Q1,1
138,PSA1,Justin Herman-Embarcadero Plaza,FY07Q1,0.909
25,PSA3,Alice Chalmers Playground,FY07Q1,0.867
90,PSA4,J. P. Murphy Playground,FY07Q1,0.957
131,PSA1,Allyne Park,FY07Q1,0.967
103,PSA1,Lincoln Park,FY07Q1,0.831
110,PSA1,Cow Hollow Playground,FY07Q1,1
27,PSA3,Visitacion Valley Playground,FY07Q1,0.915
75,PSA5,Eureka Valley Recreation Center,FY07Q1,0.782
46,PSA3,Adam Rogers Park,FY07Q1,0.782
47,PSA3,Hilltop Park,FY07Q1,0.718
163,PSA4,Lower Great Highway,FY07Q1,0.806
16,PSA4,Randolph-Bright Mini Park,FY07Q2,0.738
94,GGP,Golden Gate Park,FY07Q2,0.808
124,PSA2,Raymond Kimbell Playground,FY07Q2,0.681
150,PSA1,Joe DiMaggio North Beach Playground,FY07Q2,0.912
149,PSA1,Telegraph Hill/Pioneer Park,FY07Q2,0.981
147,PSA1,Washington Square,FY07Q2,0.938
156,PSA1,10th Avenue-Clement Mini Park,FY07Q2,0.378
95,PSA1,Cabrillo Playground,FY07Q2,0.874
164,PSA3,Crocker Amazon Playground,FY07Q2,0.797
193,PSA2,Esprit Park,FY07Q2,0.875
45,PSA3,Youngblood Coleman Playground,FY07Q2,0.617
104,PSA2,Grattan Playground,FY07Q2,0.816
195,PSA5,Peixotto Playground,FY07Q2,0.925
141,PSA1,Portsmouth Square,FY07Q2,0.704
137,PSA1,Collis P. Huntington Park,FY07Q2,0.979
55,PSA2,Franklin Square,FY07Q2,0.796
54,PSA2,Jackson Playground,FY07Q2,0.733
70,PSA5,Miraloma Playground,FY07Q2,0.756
158,PSA5,Joost-Baden Mini Park,FY07Q2,0.387
94,GGP,Golden Gate Park,FY07Q2,0.603
151,PSA1,Alice Marble Tennis Courts,FY07Q2,0.973
129,PSA1,Alta Plaza,FY07Q2,0.862
142,PSA1,Maritime Plaza,FY07Q2,0.878
108,PSA2,Bush-Broderick Mini Park,FY07Q2,0.941
105,PSA1,Angelo J. Rossi Playground,FY07Q2,0.938
143,PSA1,Sue Bierman Park,FY07Q2,0.771
80,PSA5,Corona Heights,FY07Q2,0.867
113,PSA6,Duboce Park,FY07Q2,1
38,PSA3,Bay View Playground,FY07Q2,0.929
44,PSA3,Gilman Playground,FY07Q2,0.896
39,PSA3,Silver Terrace Playground,FY07Q2,0.951
177,PSA3,Visitacion Valley Greenway,FY07Q2,0.944
61,PSA6,Mission Playground,FY07Q2,0.947
33,PSA6,Bernal Heights Recreation Center,FY07Q2,0.873
145,PSA1,Ina Coolbrith Mini Park,FY07Q2,0.808
135,PSA2,Union Square,FY07Q2,1
106,PSA2,Beideman-O'Farrell Mini Park,FY07Q2,0.88
115,PSA2,Koshland Park,FY07Q2,0.86
119,PSA2,Margaret S. Hayward Playground,FY07Q2,0.825
114,PSA2,Page-Laguna Mini Park,FY07Q2,0.514
118,PSA2,Joseph L. Alioto Performing Arts Piazza,FY07Q2,0.98
84,PSA4,Parkside Square,FY07Q2,0.721
9,PSA4,Rolph Nicol Playground,FY07Q2,0.805
196,PSA4,Head-Brotherhood Mini Park,FY07Q2,0.64
17,PSA4,Merced Heights Playground,FY07Q2,0.894
32,PSA6,Holly Park,FY07Q2,0.922
94,GGP,Golden Gate Park,FY07Q2,0.968
37264,PSA5,Portola Open Space,FY07Q2,1
146,PSA1,Hyde-Vallejo Mini Park,FY07Q2,0.933
117,PSA2,Alamo Square,FY07Q2,0.781
168,PSA2,Tenderloin Children's Recreation Center,FY07Q2,0.938
30,PSA3,Palega Recreation Center,FY07Q2,0.908
93,PSA4,Sunset Playground,FY07Q2,0.892
18,PSA4,Brooks Park,FY07Q2,0.918
31,PSA6,St. Mary's Recreation Center,FY07Q2,0.831
201,PSA6,Prentiss Mini Park,FY07Q2,0.792
187,PSA6,Parque Ninos Unidos,FY07Q2,0.944
148,PSA1,Michelangelo Playground,FY07Q2,0.981
116,PSA2,Hayes Valley Playground,FY07Q2,0.818
59481,PSA2,Patricia's Green in Hayes Valley,FY07Q2,0.897
134,PSA2,Father Alfred E. Boeddeker Park,FY07Q2,0.949
86,PSA4,Carl Larsen Park,FY07Q2,0.716
88,PSA4,McCoppin Square,FY07Q2,0.831
159,PSA5,Cayuga-Lamartine Mini Park,FY07Q2,0.96
72,PSA5,Noe Valley Courts,FY07Q2,0.939
1,PSA5,Glen Park,FY07Q2,0.876
63,PSA6,Mission Dolores Park,FY07Q2,0.945
112,PSA1,Yacht Harbor & Marina Green,FY07Q2,0.776
111,PSA1,Palace of Fine Arts,FY07Q2,0.881
102,PSA1,Mountain Lake Park,FY07Q2,0.888
154,PSA1,Joseph Conrad Mini Park,FY07Q2,0.946
204,PSA1,Broadway Tunnel East Mini Park,FY07Q2,0.375
130,PSA1,Helen Wills Playground,FY07Q2,1
122,PSA2,Jefferson Square,FY07Q2,0.532
56,PSA2,South Park,FY07Q2,0.867
169,PSA2,Victoria Manalo Draves Park,FY07Q2,1
68,PSA4,West Portal Playground,FY07Q2,0.776
89,PSA4,Golden Gate Heights Park,FY07Q2,0.911
73,PSA5,Seward Mini Park,FY07Q2,0.857
79,PSA5,Saturn Street Steps,FY07Q2,0.833
8,PSA5,Douglass Playground,FY07Q2,0.816
7,PSA5,George Christopher Playground,FY07Q2,0.877
37,PSA6,Precita Park,FY07Q2,0.972
65,PSA4,Aptos Playground,FY07Q2,0.967
94,GGP,Golden Gate Park,FY07Q2,0.6
188,PSA3,Palou-Phelps Park,FY07Q2,0.86
157,PSA3,Selby-Palou Mini Park,FY07Q2,0.822
34,PSA6,Coleridge Mini Park,FY07Q2,0.871
125,PSA2,Hamilton Recreation Center,FY07Q2,0.511
182,PSA2,Fillmore-Turk Mini Park,FY07Q2,0.72
4,PSA5,Walter Haas Playground,FY07Q2,0.952
107857,PSA5,Roosevelt-Henry Steps,FY07Q2,1
200,PSA5,States Street Playground,FY07Q2,0.953
23,PSA6,Juri Commons,FY07Q2,0.956
24,PSA6,Garfield Square,FY07Q2,0.75
96,PSA1,Fulton Playground,FY07Q3,0.931
172,PSA1,Richmond Recreation Center,FY07Q3,1
99,PSA1,Rochambeau Playground,FY07Q3,0.922
128,PSA1,Lafayette Park,FY07Q3,0.9
193,PSA2,Esprit Park,FY07Q3,0.727
15,PSA3,Cayuga Playground,FY07Q3,0.965
46,PSA3,Adam Rogers Park,FY07Q3,0.892
113,PSA6,Duboce Park,FY07Q3,0.897
101,PSA1,Park Presidio Boulevard,FY07Q3,0.565
118,PSA2,Joseph L. Alioto Performing Arts Piazza,FY07Q3,1
26,PSA3,Kelloch Velasco Mini Park,FY07Q3,0.585
132,PSA1,Moscone Recreation Center,FY07Q3,0.977
53,PSA2,McKinley Square,FY07Q3,0.456
202,PSA2,Utah-18th Street Mini Park,FY07Q3,0.526
4,PSA5,Walter Haas Playground,FY07Q3,0.825
52,PSA2,Potrero Hill Recreation Center,FY07Q3,0.708
25,PSA3,Alice Chalmers Playground,FY07Q3,0.964
14,PSA3,Lessing-Sears Mini Park,FY07Q3,0.68
160,PSA4,Brotherhood-Chester Mini Park,FY07Q3,1
197,PSA5,Topaz Open Space,FY07Q3,0
100,PSA1,Richmond Playground,FY07Q3,1
131,PSA1,Allyne Park,FY07Q3,0.971
109,PSA1,Presidio Heights Playground,FY07Q3,0.966
138,PSA1,Justin Herman-Embarcadero Plaza,FY07Q3,1
139,PSA1,Willie Woo Woo Wong Playground,FY07Q3,0.881
166,PSA1,Julius Kahn Playground,FY07Q3,0.944
59481,PSA2,Patricia's Green in Hayes Valley,FY07Q3,0.795
120,PSA2,Golden Gate-Steiner Mini Park,FY07Q3,0.957
88,PSA4,McCoppin Square,FY07Q3,0.667
66,PSA5,Balboa Park,FY07Q3,0.782
94,GGP,Golden Gate Park,FY07Q3,0.96
121,PSA2,Buchanan Street Mall,FY07Q3,0.742
127,PSA2,Cottage Row Mini Park,FY07Q3,0.697
137665,PSA3,Louis Sutter Playground,FY07Q3,0.93
28,PSA3,John McLaren Park,FY07Q3,0.962
28,PSA3,John McLaren Park,FY07Q3,0.874
29,PSA3,Excelsior Playground,FY07Q3,0.952
191,PSA6,Kid Power Park,FY07Q3,0.909
59,PSA6,Mission Recreation Center,FY07Q3,0.939
98,PSA1,DuPont Courts,FY07Q3,0.956
155,PSA1,Muriel Leff Mini Park,FY07Q3,0.971
110,PSA1,Cow Hollow Playground,FY07Q3,0.982
107,PSA1,Laurel Hill Playground,FY07Q3,0.902
146,PSA1,Hyde-Vallejo Mini Park,FY07Q3,0.606
136,PSA1,St. Mary's Square,FY07Q3,0.706
126,PSA2,Japantown Peace Plaza,FY07Q3,0.677
56,PSA2,South Park,FY07Q3,0.792
169,PSA2,Victoria Manalo Draves Park,FY07Q3,1
47,PSA3,Hilltop Park,FY07Q3,0.673
48,PSA3,India Basin Shoreline Park,FY07Q3,0.914
189,PSA3,Ridgetop Plaza,FY07Q3,0.792
90,PSA4,J. P. Murphy Playground,FY07Q3,1
180,PSA5,Sunnyside Conservatory,FY07Q3,1
176,PSA6,Mullen-Peralta Mini Park,FY07Q3,1
203,PSA1,Broadway Tunnel West Mini Park,FY07Q3,0.833
144,PSA1,Washington-Hyde Mini Park,FY07Q3,0.977
137671,PSA3,Herz Playground,FY07Q3,0.931
163,PSA4,Lower Great Highway,FY07Q3,0.964
83,PSA4,Sigmund Stern Recreation Grove,FY07Q3,0.926
85,PSA4,South Sunset Playground,FY07Q3,0.803
91,PSA4,West Sunset Playground,FY07Q3,0.884
167,PSA4,Midtown Terrace Playground,FY07Q3,1
78,PSA5,Mt. Olympus,FY07Q3,0.88
63,PSA6,Mission Dolores Park,FY07Q3,0.963
94,GGP,Golden Gate Park,FY07Q3,0.738
94,GGP,Golden Gate Park,FY07Q3,0.913
103,PSA1,Lincoln Park,FY07Q3,0.949
184,PSA1,Fay Park,FY07Q3,0.844
140,PSA1,Betty Ann Ong Chinese Recreation Center,FY07Q3,0.853
170,PSA1,Woh Hei Yuen Park,FY07Q3,0.863
123,PSA2,Sgt. John Macaulay Park,FY07Q3,0.769
42,PSA3,Little Hollywood Park,FY07Q3,0.759
81,PSA5,Buena Vista Park,FY07Q3,0.941
55,PSA2,Franklin Square,FY07Q3,0.704
62,PSA6,Alioto Mini Park,FY07Q3,0.946
75,PSA5,Eureka Valley Recreation Center,FY07Q3,0.756
57,PSA2,Eugene Friend Recreation Center,FY07Q3,1
65,PSA4,Aptos Playground,FY07Q3,0.981
199,PSA6,Coso-Precita Mini Park,FY07Q3,0.933
10,PSA4,Lake Merced Park,FY07Q3,0.774
55,PSA2,Franklin Square,FY07Q4,0.705
63,PSA6,Mission Dolores Park,FY07Q4,0.904
130,PSA1,Helen Wills Playground,FY07Q4,0.923
114,PSA2,Page-Laguna Mini Park,FY07Q4,0.73
158,PSA5,Joost-Baden Mini Park,FY07Q4,0.833
108,PSA2,Bush-Broderick Mini Park,FY07Q4,0.844
125,PSA2,Hamilton Recreation Center,FY07Q4,0.739
195,PSA5,Peixotto Playground,FY07Q4,0.901
89,PSA4,Golden Gate Heights Park,FY07Q4,0.811
31,PSA6,St. Mary's Recreation Center,FY07Q4,0.927
72,PSA5,Noe Valley Courts,FY07Q4,0.894
187,PSA6,Parque Ninos Unidos,FY07Q4,0.926
38,PSA3,Bay View Playground,FY07Q4,0.786
94,GGP,Golden Gate Park,FY07Q4,0.803
8,PSA5,Douglass Playground,FY07Q4,0.938
94,GGP,Golden Gate Park,FY07Q4,1
112,PSA1,Yacht Harbor & Marina Green,FY07Q4,0.974
142,PSA1,Maritime Plaza,FY07Q4,1
18,PSA4,Brooks Park,FY07Q4,0.7
148,PSA1,Michelangelo Playground,FY07Q4,0.947
129,PSA1,Alta Plaza,FY07Q4,0.957
204,PSA1,Broadway Tunnel East Mini Park,FY07Q4,0.577
150,PSA1,Joe DiMaggio North Beach Playground,FY07Q4,0.949
135,PSA2,Union Square,FY07Q4,1
118,PSA2,Joseph L. Alioto Performing Arts Piazza,FY07Q4,0.955
159,PSA5,Cayuga-Lamartine Mini Park,FY07Q4,0.733
24,PSA6,Garfield Square,FY07Q4,0.977
96,PSA1,Fulton Playground,FY07Q4,0.831
104,PSA2,Grattan Playground,FY07Q4,0.913
39,PSA3,Silver Terrace Playground,FY07Q4,0.741
17,PSA4,Merced Heights Playground,FY07Q4,0.614
16,PSA4,Randolph-Bright Mini Park,FY07Q4,0.558
59481,PSA2,Patricia's Green in Hayes Valley,FY07Q4,0.872
23,PSA6,Juri Commons,FY07Q4,0.907
32,PSA6,Holly Park,FY07Q4,0.784
33,PSA6,Bernal Heights Recreation Center,FY07Q4,0.923
141,PSA1,Portsmouth Square,FY07Q4,1
122,PSA2,Jefferson Square,FY07Q4,0.958
65,PSA4,Aptos Playground,FY07Q4,0.936
102,PSA1,Mountain Lake Park,FY07Q4,0.864
151,PSA1,Alice Marble Tennis Courts,FY07Q4,1
193,PSA2,Esprit Park,FY07Q4,0.821
86,PSA4,Carl Larsen Park,FY07Q4,0.742
106,PSA2,Beideman-O'Farrell Mini Park,FY07Q4,1
117,PSA2,Alamo Square,FY07Q4,0.938
88,PSA4,McCoppin Square,FY07Q4,0.92
93,PSA4,Sunset Playground,FY07Q4,0.92
70,PSA5,Miraloma Playground,FY07Q4,0.971
94,GGP,Golden Gate Park,FY07Q4,0.833
56,PSA2,South Park,FY07Q4,0.813
134,PSA2,Father Alfred E. Boeddeker Park,FY07Q4,0.782
4,PSA5,Walter Haas Playground,FY07Q4,0.952
172,PSA1,Richmond Recreation Center,FY07Q4,0.842
154,PSA1,Joseph Conrad Mini Park,FY07Q4,1
149,PSA1,Telegraph Hill/Pioneer Park,FY07Q4,0.968
147,PSA1,Washington Square,FY07Q4,0.926
119,PSA2,Margaret S. Hayward Playground,FY07Q4,0.738
115,PSA2,Koshland Park,FY07Q4,0.86
169,PSA2,Victoria Manalo Draves Park,FY07Q4,1
168,PSA2,Tenderloin Children's Recreation Center,FY07Q4,0.982
192,PSA2,Turk-Hyde Mini Park,FY07Q4,1
45,PSA3,Youngblood Coleman Playground,FY07Q4,0.811
177,PSA3,Visitacion Valley Greenway,FY07Q4,0.774
68,PSA4,West Portal Playground,FY07Q4,0.962
9,PSA4,Rolph Nicol Playground,FY07Q4,0.878
196,PSA4,Head-Brotherhood Mini Park,FY07Q4,0.532
107857,PSA5,Roosevelt-Henry Steps,FY07Q4,0.667
61,PSA6,Mission Playground,FY07Q4,0.935
60,PSA6,Jose Coronado Playground,FY07Q4,0.762
116,PSA2,Hayes Valley Playground,FY07Q4,0.885
54,PSA2,Jackson Playground,FY07Q4,0.849
44,PSA3,Gilman Playground,FY07Q4,0.975
84,PSA4,Parkside Square,FY07Q4,0.865
73,PSA5,Seward Mini Park,FY07Q4,0.6
200,PSA5,States Street Playground,FY07Q4,0.911
80,PSA5,Corona Heights,FY07Q4,0.838
113,PSA6,Duboce Park,FY07Q4,0.727
37,PSA6,Precita Park,FY07Q4,0.587
201,PSA6,Prentiss Mini Park,FY07Q4,0.71
94,GGP,Golden Gate Park,FY07Q4,0.831
95,PSA1,Cabrillo Playground,FY07Q4,0.898
124,PSA2,Raymond Kimbell Playground,FY07Q4,0.771
137,PSA1,Collis P. Huntington Park,FY07Q4,0.913
145,PSA1,Ina Coolbrith Mini Park,FY07Q4,1
164,PSA3,Crocker Amazon Playground,FY07Q4,0.73
182,PSA2,Fillmore-Turk Mini Park,FY07Q4,0.971
143,PSA1,Sue Bierman Park,FY07Q4,1
188,PSA3,Palou-Phelps Park,FY07Q4,0.837
111,PSA1,Palace of Fine Arts,FY07Q4,0.938
7,PSA5,George Christopher Playground,FY07Q4,0.526
34,PSA6,Coleridge Mini Park,FY07Q4,0.923
157,PSA3,Selby-Palou Mini Park,FY07Q4,0.93
30,PSA3,Palega Recreation Center,FY07Q4,0.643
42,PSA3,Little Hollywood Park,FY08Q1,0.545
85,PSA4,South Sunset Playground,FY08Q1,0.832
55,PSA2,Franklin Square,FY08Q1,0.593
166,PSA1,Julius Kahn Playground,FY08Q1,0.902
128,PSA1,Lafayette Park,FY08Q1,0.91
123,PSA2,Sgt. John Macaulay Park,FY08Q1,0.704
126,PSA2,Japantown Peace Plaza,FY08Q1,0.929
193,PSA2,Esprit Park,FY08Q1,1
28,PSA3,John McLaren Park,FY08Q1,0.659
48,PSA3,India Basin Shoreline Park,FY08Q1,0.725
15,PSA3,Cayuga Playground,FY08Q1,0.907
46,PSA3,Adam Rogers Park,FY08Q1,0.962
194,PSA5,29th Street-Diamond Open Space,FY08Q1,0.5
176,PSA6,Mullen-Peralta Mini Park,FY08Q1,0.6
59,PSA6,Mission Recreation Center,FY08Q1,1
155,PSA1,Muriel Leff Mini Park,FY08Q1,0.472
65,PSA4,Aptos Playground,FY08Q1,0.9
137665,PSA3,Louis Sutter Playground,FY08Q1,0.855
118,PSA2,Joseph L. Alioto Performing Arts Piazza,FY08Q1,0.958
88,PSA4,McCoppin Square,FY08Q1,0.727
62,PSA6,Alioto Mini Park,FY08Q1,0.953
167,PSA4,Midtown Terrace Playground,FY08Q1,1
180,PSA5,Sunnyside Conservatory,FY08Q1,0.897
83,PSA4,Sigmund Stern Recreation Grove,FY08Q1,0.71
136,PSA1,St. Mary's Square,FY08Q1,0.882
51,PSA6,24th Street-York Mini Park,FY08Q1,1
137671,PSA3,Herz Playground,FY08Q1,0.935
94,GGP,Golden Gate Park,FY08Q1,0.86
105,PSA1,Angelo J. Rossi Playground,FY08Q1,0.917
27,PSA3,Visitacion Valley Playground,FY08Q1,0.887
4,PSA5,Walter Haas Playground,FY08Q1,0.921
103,PSA1,Lincoln Park,FY08Q1,0.791
100,PSA1,Richmond Playground,FY08Q1,0.852
99,PSA1,Rochambeau Playground,FY08Q1,0.926
53,PSA2,McKinley Square,FY08Q1,0.873
189,PSA3,Ridgetop Plaza,FY08Q1,0.941
170,PSA1,Woh Hei Yuen Park,FY08Q1,0.939
59481,PSA2,Patricia's Green in Hayes Valley,FY08Q1,0.938
26,PSA3,Kelloch Velasco Mini Park,FY08Q1,0.683
47,PSA3,Hilltop Park,FY08Q1,0.898
91,PSA4,West Sunset Playground,FY08Q1,0.987
81,PSA5,Buena Vista Park,FY08Q1,0.581
63,PSA6,Mission Dolores Park,FY08Q1,0.89
94,GGP,Golden Gate Park,FY08Q1,0.912
98,PSA1,DuPont Courts,FY08Q1,0.791
107,PSA1,Laurel Hill Playground,FY08Q1,0.866
131,PSA1,Allyne Park,FY08Q1,1
203,PSA1,Broadway Tunnel West Mini Park,FY08Q1,0.487
127,PSA2,Cottage Row Mini Park,FY08Q1,0.879
202,PSA2,Utah-18th Street Mini Park,FY08Q1,1
137671,PSA3,Herz Playground,FY08Q1,0.83
14,PSA3,Lessing-Sears Mini Park,FY08Q1,0.813
79,PSA5,Saturn Street Steps,FY08Q1,0.885
199,PSA6,Coso-Precita Mini Park,FY08Q1,0.867
191,PSA6,Kid Power Park,FY08Q1,0.949
94,GGP,Golden Gate Park,FY08Q1,0.683
97,PSA1,Argonne Playground,FY08Q1,0.919
110,PSA1,Cow Hollow Playground,FY08Q1,0.875
109,PSA1,Presidio Heights Playground,FY08Q1,0.778
146,PSA1,Hyde-Vallejo Mini Park,FY08Q1,0.939
140,PSA1,Betty Ann Ong Chinese Recreation Center,FY08Q1,0.948
138,PSA1,Justin Herman-Embarcadero Plaza,FY08Q1,0.8
169,PSA2,Victoria Manalo Draves Park,FY08Q1,0.933
57,PSA2,Eugene Friend Recreation Center,FY08Q1,0.954
29,PSA3,Excelsior Playground,FY08Q1,0.961
25,PSA3,Alice Chalmers Playground,FY08Q1,0.971
160,PSA4,Brotherhood-Chester Mini Park,FY08Q1,1
78,PSA5,Mt. Olympus,FY08Q1,0.524
75,PSA5,Eureka Valley Recreation Center,FY08Q1,0.847
6,PSA5,Everson-Digby Lots,FY08Q1,1
37264,PSA5,Portola Open Space,FY08Q1,0
66,PSA5,Balboa Park,FY08Q1,0.746
82,PSA4,Pine Lake Park,FY08Q1,0.907
10,PSA4,Lake Merced Park,FY08Q1,0.861
139,PSA1,Willie Woo Woo Wong Playground,FY08Q1,1
144,PSA1,Washington-Hyde Mini Park,FY08Q1,0.846
121,PSA2,Buchanan Street Mall,FY08Q1,0.822
101,PSA1,Park Presidio Boulevard,FY08Q1,0.467
113,PSA6,Duboce Park,FY08Q1,0.957
184,PSA1,Fay Park,FY08Q1,1
163,PSA4,Lower Great Highway,FY08Q1,0.598
28,PSA3,John McLaren Park,FY08Q1,0.719
56,PSA2,South Park,FY08Q1,0.878
120,PSA2,Golden Gate-Steiner Mini Park,FY08Q1,0.7
197,PSA5,Topaz Open Space,FY08Q1,0
88,PSA4,McCoppin Square,FY08Q2,0.779
118,PSA2,Joseph L. Alioto Performing Arts Piazza,FY08Q2,0.962
73,PSA5,Seward Mini Park,FY08Q2,0.867
126,PSA2,Japantown Peace Plaza,FY08Q2,1
129,PSA1,Alta Plaza,FY08Q2,1
184,PSA1,Fay Park,FY08Q2,1
101,PSA1,Park Presidio Boulevard,FY08Q2,0.607
93,PSA4,Sunset Playground,FY08Q2,0.992
123,PSA2,Sgt. John Macaulay Park,FY08Q2,0.781
168,PSA2,Tenderloin Children's Recreation Center,FY08Q2,0.816
40,PSA3,Joseph Lee Recreation Center,FY08Q2,1
2,PSA5,Berkeley Way Open Space,FY08Q2,1
1,PSA5,Glen Park,FY08Q2,1
1,PSA5,Glen Park,FY08Q2,0.971
1,PSA5,Glen Park,FY08Q2,0.974
201,PSA6,Prentiss Mini Park,FY08Q2,0.909
203,PSA1,Broadway Tunnel West Mini Park,FY08Q2,0.821
108,PSA2,Bush-Broderick Mini Park,FY08Q2,0.882
188,PSA3,Palou-Phelps Park,FY08Q2,0.667
81,PSA5,Buena Vista Park,FY08Q2,0.848
94,GGP,Golden Gate Park,FY08Q2,0.964
149,PSA1,Telegraph Hill/Pioneer Park,FY08Q2,0.923
144,PSA1,Washington-Hyde Mini Park,FY08Q2,0.864
130,PSA1,Helen Wills Playground,FY08Q2,0.991
150,PSA1,Joe DiMaggio North Beach Playground,FY08Q2,0.939
47,PSA3,Hilltop Park,FY08Q2,0.761
46,PSA3,Adam Rogers Park,FY08Q2,0.894
94,GGP,Golden Gate Park,FY08Q2,0.971
119,PSA2,Margaret S. Hayward Playground,FY08Q2,0.949
114,PSA2,Page-Laguna Mini Park,FY08Q2,0.944
28,PSA3,John McLaren Park,FY08Q2,0.449
18,PSA4,Brooks Park,FY08Q2,0.975
180,PSA5,Sunnyside Conservatory,FY08Q2,0.618
6,PSA5,Everson-Digby Lots,FY08Q2,1
158,PSA5,Joost-Baden Mini Park,FY08Q2,0.895
21,PSA5,Geneva Avenue Strip,FY08Q2,1
94,GGP,Golden Gate Park,FY08Q2,0.996
192,PSA2,Turk-Hyde Mini Park,FY08Q2,0.921
128,PSA1,Lafayette Park,FY08Q2,0.824
202,PSA2,Utah-18th Street Mini Park,FY08Q2,0.889
193,PSA2,Esprit Park,FY08Q2,0.697
7,PSA5,George Christopher Playground,FY08Q2,0.914
8,PSA5,Douglass Playground,FY08Q2,0.693
23,PSA6,Juri Commons,FY08Q2,1
176,PSA6,Mullen-Peralta Mini Park,FY08Q2,1
94,GGP,Golden Gate Park,FY08Q2,0.936
142,PSA1,Maritime Plaza,FY08Q2,1
143,PSA1,Sue Bierman Park,FY08Q2,1
125,PSA2,Hamilton Recreation Center,FY08Q2,0.891
54,PSA2,Jackson Playground,FY08Q2,0.983
55,PSA2,Franklin Square,FY08Q2,0.968
44,PSA3,Gilman Playground,FY08Q2,0.966
38,PSA3,Bay View Playground,FY08Q2,0.873
160,PSA4,Brotherhood-Chester Mini Park,FY08Q2,0.909
10,PSA4,Lake Merced Park,FY08Q2,0.805
181,PSA5,Diamond-Farnum Open Space,FY08Q2,0
194,PSA5,29th Street-Diamond Open Space,FY08Q2,1
32,PSA6,Holly Park,FY08Q2,0.97
37,PSA6,Precita Park,FY08Q2,0.842
191,PSA6,Kid Power Park,FY08Q2,0.956
187,PSA6,Parque Ninos Unidos,FY08Q2,0.892
131,PSA1,Allyne Park,FY08Q2,1
151,PSA1,Alice Marble Tennis Courts,FY08Q2,1
72,PSA5,Noe Valley Courts,FY08Q2,0.979
59,PSA6,Mission Recreation Center,FY08Q2,0.824
39,PSA3,Silver Terrace Playground,FY08Q2,0.891
164,PSA3,Crocker Amazon Playground,FY08Q2,0.744
105,PSA1,Angelo J. Rossi Playground,FY08Q2,0.754
101,PSA1,Park Presidio Boulevard,FY08Q2,0.622
110,PSA1,Cow Hollow Playground,FY08Q2,0.793
91,PSA4,West Sunset Playground,FY08Q2,0.977
68,PSA4,West Portal Playground,FY08Q2,0.92
89,PSA4,Golden Gate Heights Park,FY08Q2,0.816
101,PSA1,Park Presidio Boulevard,FY08Q2,0.482
101,PSA1,Park Presidio Boulevard,FY08Q2,0.636
166,PSA1,Julius Kahn Playground,FY08Q2,0.902
107,PSA1,Laurel Hill Playground,FY08Q2,0.859
104,PSA2,Grattan Playground,FY08Q2,0.855
121,PSA2,Buchanan Street Mall,FY08Q2,0.929
48,PSA3,India Basin Shoreline Park,FY08Q2,0.922
189,PSA3,Ridgetop Plaza,FY08Q2,0.857
25,PSA3,Alice Chalmers Playground,FY08Q2,1
84,PSA4,Parkside Square,FY08Q2,1
196,PSA4,Head-Brotherhood Mini Park,FY08Q2,0.903
